code	location	store_name	product_ean
US	America/New_York	Taunton	8213528600689
TH	Asia/Bangkok	Tak Bai	2905230839537
TJ	Asia/Dushanbe	Vahdat	6191234805203
DE	Europe/Berlin	Memmingen	6126634507051
KR	Asia/Seoul	Goyang-si	9741521505483
CN	Asia/Shanghai	Laiwu	1037960580685
RU	Europe/Samara	Otradnyy	5996195670713
US	America/Indiana/Indianapolis	Granger	5068881152299
ID	Asia/Jakarta	Kudus	3983561728996
US	America/New_York	Middle River	4988611883068
IT	Europe/Rome	Falconara Marittima	3719450264555
BE	Europe/Brussels	Temse	2872799507187
PH	Asia/Manila	Masbate	0290140369925
RU	Asia/Krasnoyarsk	Lesosibirsk	3530098311476
JP	Asia/Tokyo	Fujioka	5782557548758
BR	America/Fortaleza	Guaraciaba do Norte	8820108058787
IN	Asia/Kolkata	Sheoganj	0249544603562
US	America/Chicago	Copperas Cove	8045170463790
US	America/New_York	Fort Washington	6286114122027
DJ	Africa/Djibouti	'Ali Sabieh	5272854864557
DE	Europe/Berlin	Stuttgart	8342579049489
DE	Europe/Berlin	Hechingen	5968506783740
DZ	Africa/Algiers	Messaad	3532335147855
UZ	Asia/Tashkent	Parkent	9215649492869
CN	Asia/Shanghai	Laiwu	6788988414890
BG	Europe/Sofia	Aytos	6948925150049
JP	Asia/Tokyo	Ina	4441265234292
IN	Asia/Kolkata	Kashipur	8328771444963
MY	Asia/Kuching	Donggongon	7648885901338
EG	Africa/Cairo	Alexandria	7991975687002
TH	Asia/Bangkok	Yasothon	1263470162527
NG	Africa/Lagos	Olupona	3513624642589
FR	Europe/Paris	Elbeuf	7587502226808
FR	Europe/Paris	Vienne	9775793788312
RU	Europe/Moscow	Kashira	1626703017740
SK	Europe/Bratislava	Hlohovec	2578194601498
FR	Europe/Paris	Vienne	6287934878293
MG	Indian/Antananarivo	Sakaraha	5317081206555
IL	Asia/Jerusalem	Ramla	5339285459490
CN	Asia/Shanghai	Sishui	5932274529572
IN	Asia/Kolkata	Aklera	6243058976932
GB	Europe/London	Mexborough	8341747174015
MD	Europe/Chisinau	Soroca	0676971181873
MX	America/Mexico_City	Acayucan	2351668254235
CL	America/Santiago	Ovalle	7858554323488
PL	Europe/Warsaw	Ustka	0644638557071
JP	Asia/Tokyo	Namerikawa	4174874883901
IN	Asia/Kolkata	Barbil	1651885392408
BR	America/Bahia	Canavieiras	6980132281925
DZ	Africa/Algiers	Boumerdas	7226998920226
US	America/New_York	Milledgeville	5145316586246
ES	Europe/Madrid	el Camp de l'Arpa del Clot	8891139401088
NA	Africa/Windhoek	Okahandja	0263371612085
IN	Asia/Kolkata	Bhayandar	4452640860098
SA	Asia/Riyadh	Al Jubayl	1195065918168
MA	Africa/Casablanca	Temara	9876659865915
UY	America/Montevideo	Durazno	9890472562219
PL	Europe/Warsaw	Brzeg	3356121893067
FR	Europe/Paris	Herblay	6758884821788
US	America/New_York	Gainesville	4737032979986
DE	Europe/Berlin	Reutlingen	3272130283708
MY	Asia/Kuching	Donggongon	9814973793903
IR	Asia/Tehran	Aleshtar	5903140550471
DE	Europe/Berlin	Oberhausen	5303830173698
ES	Europe/Madrid	Gandia	0713950899043
FR	Europe/Paris	Elbeuf	9888842080883
DE	Europe/Berlin	Wesseling	7897577822172
EG	Africa/Cairo	Alexandria	1279009782791
RU	Europe/Moscow	Danilov	1412219850809
US	America/New_York	Cypress Hills	1699637673801
US	America/Boise	Nampa	8380516527003
UG	Africa/Kampala	Paidha	4881614559414
US	America/New_York	Gates-North Gates	9735772383136
NL	Europe/Amsterdam	Tongelre	2676464135985
RS	Europe/Belgrade	Negotin	2379564530840
IT	Europe/Rome	Castelfranco Emilia	0166884504550
FR	Europe/Paris	Colomiers	5018680357586
MY	Asia/Kuala_Lumpur	Gua Musang	7627233220512
MM	Asia/Yangon	Dawei	5172659465310
GB	Europe/London	Walton-on-the-Naze	4677545447070
US	America/Chicago	Brenham	7235186768786
NG	Africa/Lagos	Kafanchan	9773505300470
GB	Europe/London	Rhosllanerchrugog	3623166474378
US	America/Chicago	Grand Forks	1756955236962
IN	Asia/Kolkata	Calangute	0906194740640
TH	Asia/Bangkok	Bua Yai	4947247968648
US	America/Chicago	Tupelo	1507780754356
CN	Asia/Shanghai	Pucheng	2771920121882
IN	Asia/Kolkata	Rangia	9580689438253
ES	Europe/Madrid	San Juan de Aznalfarache	5957369308702
ID	Asia/Jakarta	Randudongkal	8616704999407
US	America/New_York	Gates-North Gates	3857790359385
US	America/New_York	North Lauderdale	5228052822196
BR	America/Sao_Paulo	Artur Nogueira	2918246512974
PT	Atlantic/Azores	Ponta Delgada	1066478960740
US	America/Los_Angeles	Norco	1653004812453
UA	Europe/Kiev	Lutsk	0642681269477
IT	Europe/Rome	Afragola	3968879808516
US	America/Los_Angeles	Laguna Niguel	7439934334968
US	America/Denver	Saratoga Springs	9553880026697
MX	America/Merida	Progreso	1472441461167
ID	Asia/Jakarta	Pameungpeuk	3487846591263
BR	America/Maceio	Barra dos Coqueiros	4773895934755
DE	Europe/Berlin	Pfullingen	0690110555837
US	America/Chicago	Copperas Cove	7481926504804
PL	Europe/Warsaw	Strzelce Opolskie	6188165778270
US	America/New_York	Kendall	1246711984362
GH	Africa/Accra	Bibiani	9330766546209
US	America/Los_Angeles	San Gabriel	6987070161999
JP	Asia/Tokyo	Shinshiro	1269543883603
US	America/Chicago	Huntley	3612330341790
MY	Asia/Kuala_Lumpur	Ulu Tiram	9606490053475
US	America/Chicago	New City	5943885681245
IN	Asia/Kolkata	Betamcherla	4903226192183
FR	Europe/Paris	Vienne	5334699346985
BD	Asia/Dhaka	Kushtia	6304889143419
PH	Asia/Manila	Baliuag	0181373522044
FR	Europe/Paris	Pamiers	7439135361138
TT	America/Port_of_Spain	Port of Spain	6685038095880
CA	America/Vancouver	Vernon	8189668619570
US	America/New_York	Punta Gorda Isles	7433047353342
NG	Africa/Lagos	Gaya	2738293880815
FR	Europe/Paris	Ajaccio	1527860381678
LK	Asia/Colombo	Hendala	5929432797416
US	America/Los_Angeles	Santa Maria	2230586279943
IT	Europe/Rome	Lanciano	6468838662953
IN	Asia/Kolkata	Parola	8254847795458
CN	Asia/Shanghai	Huangshi	6664173759314
UZ	Asia/Tashkent	Parkent	1695381907414
FR	Europe/Paris	Les Olives	0850542717702
US	America/Chicago	Tupelo	0244127299361
TH	Asia/Bangkok	Bua Yai	8044901500377
TR	Europe/Istanbul	Mardin	6942032036999
RU	Asia/Yekaterinburg	Oktyabr’skiy	9025909732310
FI	Europe/Helsinki	Kallio	4969722736689
ES	Europe/Madrid	Ferrol	9177912855866
HN	America/Tegucigalpa	Olanchito	4943956368991
CO	America/Bogota	Puerto Colombia	4280806848006
BA	Europe/Sarajevo	Bijeljina	3513483314009
IN	Asia/Kolkata	Davangere	7004296648161
ES	Europe/Madrid	San Fernando de Henares	6170995431722
TN	Africa/Tunis	Beni Khiar	9549498222644
PH	Asia/Manila	Masbate	8417870109481
PE	America/Lima	Minas de Marcona	5398804901537
BE	Europe/Brussels	Gembloux	0478890805744
ID	Asia/Jakarta	Randudongkal	9537707496115
DE	Europe/Berlin	Verl	0334960014990
PH	Asia/Manila	Santa Catalina	7267624661656
PH	Asia/Manila	Maasin	2702409855936
GM	Africa/Banjul	Farafenni	9984335649398
KZ	Asia/Qyzylorda	Kyzylorda	6827036097897
US	America/Chicago	Odessa	2040536055356
EC	America/Guayaquil	Milagro	3811847523136
US	America/Los_Angeles	Laguna Niguel	6079796685399
JP	Asia/Tokyo	Suzaka	9054032934018
RU	Europe/Moscow	Bavly	9600615325737
TN	Africa/Tunis	El Alia	0356435550406
ZA	Africa/Johannesburg	Standerton	9969109121973
US	America/Chicago	Pleasant Prairie	7385590644470
DE	Europe/Berlin	Pfullingen	1090762093210
CN	Asia/Shanghai	Zaozhuang	7285965901521
FR	Europe/Paris	Bobigny	7846145477542
TZ	Africa/Dar_es_Salaam	Mwandiga	0856993687588
IE	Europe/Dublin	An Muileann gCearr	3470645729203
US	America/New_York	Scotch Plains	6529685867639
NG	Africa/Lagos	Shagamu	4838994680214
ES	Europe/Madrid	Gernika-Lumo	5100937822180
GB	Europe/London	Thetford	2143852343999
TH	Asia/Bangkok	Phanat Nikhom	4559450295321
ID	Asia/Jakarta	Diwek	9330520802459
IN	Asia/Kolkata	Gariadhar	9707906307059
ES	Europe/Madrid	Cardedeu	3304793742558
US	America/New_York	Cypress Hills	3004797379681
AU	Australia/Perth	Willetton	7188050470905
KZ	Asia/Aqtobe	Shalqar	3730993016876
GB	Europe/London	Rutherglen	4672938984569
UZ	Asia/Tashkent	Parkent	6948216883717
PK	Asia/Karachi	Sangla Hill	8276541710643
LK	Asia/Colombo	Hendala	4970256270105
IN	Asia/Kolkata	Elamanchili	7372616260547
IT	Europe/Rome	Chiavari	8700010454986
PH	Asia/Manila	Guyong	4934450827671
LK	Asia/Colombo	Hendala	0104592792579
CN	Asia/Shanghai	Beidao	8606427649994
ES	Europe/Madrid	Caravaca	0218294091547
DE	Europe/Berlin	Verl	7801092581759
UA	Europe/Kiev	Lutsk	1035421819817
GB	Europe/London	Newbury	6113182742560
MX	America/Mexico_City	Salvatierra	6613192618744
NL	Europe/Amsterdam	Hardenberg	7649442127390
US	America/Los_Angeles	Camarillo	3259489430465
JP	Asia/Tokyo	Yamada	7322049491513
US	America/Chicago	Brenham	9601735548983
CN	Asia/Shanghai	Guli	9939950723466
LR	Africa/Monrovia	New Yekepa	0333891079924
IT	Europe/Rome	Mesagne	3386870238123
HR	Europe/Zagreb	Split	8665091443826
TR	Europe/Istanbul	Silvan	0638937796323
IN	Asia/Kolkata	Kangayam	1504624361411
NG	Africa/Lagos	Nkpor	9371953983636
CN	Asia/Shanghai	Dongdu	3905985705957
RU	Europe/Moscow	Gudermes	4154246200154
RU	Asia/Yekaterinburg	Tavda	3257993976158
UZ	Asia/Samarkand	Jizzax	0888928298941
NL	Europe/Amsterdam	Oldenzaal	5057503605411
DZ	Africa/Algiers	Thenia	4677280841799
AU	Australia/Melbourne	Carnegie	1876778252298
CA	America/Toronto	Norfolk County	8616130565139
TZ	Africa/Dar_es_Salaam	Usagara	7967003636113
US	America/Chicago	San Juan	6029330295836
US	America/New_York	Boston	7118647315074
GB	Europe/London	Exeter	5410140597783
MY	Asia/Kuala_Lumpur	Kulai	0051470054734
US	America/New_York	Newburgh	3206214510459
FR	Europe/Paris	Le Chesnay	1275997905617
US	America/Los_Angeles	Indio	4114131062748
GB	Europe/London	Hartley	9121598022814
TR	Europe/Istanbul	Mardin	1707863311050
US	America/New_York	Boston	0816558646115
MN	Asia/Ulaanbaatar	Ulan Bator	2244785932219
US	America/Phoenix	Scottsdale	5667794056719
US	America/New_York	Norwalk	3306315065992
CA	America/Vancouver	Kelowna	8792351412374
SE	Europe/Stockholm	Boo	0643986652087
RU	Europe/Moscow	Novopavlovsk	1521439531372
IN	Asia/Kolkata	Gorakhpur	2987442365967
US	America/New_York	Stockbridge	6433842069920
US	America/New_York	Thomasville	0383038026625
SO	Africa/Mogadishu	Baki	5167665218302
IN	Asia/Kolkata	Srinagar	8237956817914
US	America/Los_Angeles	Glendale	7757318629739
TH	Asia/Bangkok	Damnoen Saduak	0048871303219
JM	America/Jamaica	New Kingston	8030764263276
BR	America/Sao_Paulo	Soledade	1403440353573
FR	Europe/Paris	Colomiers	5195368302448
US	America/Detroit	Canton	2350062543044
NG	Africa/Lagos	Gaya	6662771225736
DK	Europe/Copenhagen	Frederiksberg	7553122736829
KR	Asia/Seoul	Goyang-si	6594565437462
RU	Europe/Moscow	Naro-Fominsk	2485548177854
US	America/New_York	West Chester	4739880720413
US	America/New_York	Milledgeville	1181574610488
US	America/Los_Angeles	Indio	5654718473677
FR	Europe/Paris	Cavaillon	1255290228668
US	America/New_York	Malden	5204864465004
US	America/Los_Angeles	Bryn Mawr-Skyway	0609964642235
IT	Europe/Rome	Mesagne	1275606868685
IN	Asia/Kolkata	Gariadhar	4114469680263
BE	Europe/Brussels	Rixensart	2721159940822
MW	Africa/Blantyre	Salima	9508142819111
JP	Asia/Tokyo	Sasayama	1321295418790
PH	Asia/Manila	Dipolog	8972431858104
TR	Europe/Istanbul	Gaziantep	3093926060699
DJ	Africa/Djibouti	'Ali Sabieh	9497185510218
PK	Asia/Karachi	Tharu Shah	5655137711722
CN	Asia/Shanghai	Yingkou	5818171758690
RU	Europe/Moscow	Novopavlovsk	7677057857500
DZ	Africa/Algiers	Ksar Chellala	9047838885202
UG	Africa/Kampala	Paidha	0319508715140
MX	America/Mexico_City	Zacoalco de Torres	0001813808111
CN	Asia/Shanghai	Foshan	9506371131981
US	America/Los_Angeles	Aloha	4590752539942
FR	Europe/Paris	Cavaillon	0567677644666
FR	Europe/Paris	Cavaillon	7080354778193
RU	Asia/Yakutsk	Aykhal	9300179848375
US	America/Denver	Kearns	1082489968315
BR	America/Sao_Paulo	Miracema	3990942868479
US	America/New_York	Fitchburg	5680407972831
CN	Asia/Shanghai	Boli	4909205553013
ID	Asia/Makassar	Majene	1120931695386
GB	Europe/London	Clacton-on-Sea	7124448357373
RU	Europe/Moscow	Naro-Fominsk	9032084000752
GH	Africa/Accra	Tarkwa	6282091314646
CZ	Europe/Prague	Karlovy Vary	3036261253838
PK	Asia/Karachi	Kot Addu	1892453465548
MX	America/Mexico_City	San Lorenzo Acopilco	8710547088967
DE	Europe/Berlin	Hechingen	5458232735194
PE	America/Lima	Minas de Marcona	4013882507730
SD	Africa/Khartoum	Ar Ruseris	4555129687015
SD	Africa/Khartoum	Ar Ruseris	3083538578996
BR	America/Sao_Paulo	Alfenas	5649588168495
US	America/Chicago	Searcy	8296329103511
RU	Asia/Vladivostok	Nikolayevsk-on-Amure	6660711819700
FR	Europe/Paris	Vienne	3794128802321
BY	Europe/Minsk	Novogrudok	8281729588259
BR	America/Sao_Paulo	Iturama	9539984889024
PK	Asia/Karachi	Kanganpur	7897689390019
PL	Europe/Warsaw	Reda	2670574797736
US	America/New_York	Waterbury	0142403298179
FR	Europe/Paris	Lons-le-Saunier	3284976972470
IN	Asia/Kolkata	Periyakulam	2474205839716
MG	Indian/Antananarivo	Ambatondrazaka	6611815761655
BO	America/La_Paz	Tupiza	9048668005211
TZ	Africa/Dar_es_Salaam	Magomeni	8509959326565
MX	America/Mexico_City	San Lorenzo Acopilco	2174730375689
US	America/New_York	Dublin	0956196221838
FR	Europe/Paris	Marly-le-Roi	2673388601091
RU	Europe/Moscow	Bogoroditsk	7938652202219
CN	Asia/Shanghai	Danjiangkou	1159540873878
IT	Europe/Rome	Sassari	7010943054452
IN	Asia/Kolkata	Moga	2304287806767
RU	Europe/Moscow	Yablonovskiy	8586320009449
IN	Asia/Kolkata	Alwaye	4787850065491
MX	America/Mexico_City	San Lorenzo Acopilco	1520484282697
DZ	Africa/Algiers	Frenda	3140073872078
PK	Asia/Karachi	Tharu Shah	4641781704242
FR	Europe/Paris	Niort	8139703580594
RU	Europe/Moscow	Bogoroditsk	2415600050351
NL	Europe/Amsterdam	Schiebroek	4781468171339
AU	Australia/Sydney	Eastwood	3290832634314
FR	Europe/Paris	Colomiers	9166018338908
KE	Africa/Nairobi	Lodwar	5886008655948
RO	Europe/Bucharest	Sector 6	5097787549445
UA	Europe/Kiev	Artsyz	3980795228339
US	America/Chicago	Brentwood Estates	0960198279988
US	America/Chicago	Brenham	8148504985392
CH	Europe/Zurich	Onex	1555372806372
CN	Asia/Shanghai	Shaowu	6218128152707
UA	Europe/Zaporozhye	Polohy	7316002124068
ES	Europe/Madrid	el Camp de l'Arpa del Clot	4100251527021
CN	Asia/Shanghai	Jiangyan	7431528586142
CN	Asia/Shanghai	Changshu City	5041554301033
JP	Asia/Tokyo	Sasayama	1451705207529
NG	Africa/Lagos	Gaya	7286392947465
DZ	Africa/Algiers	Beni Douala	7088470126317
TR	Europe/Istanbul	Sungurlu	1324384029204
TW	Asia/Taipei	Magong	7299374226366
JP	Asia/Tokyo	Suzaka	3272023856644
PH	Asia/Manila	Masbate	3309896700245
RU	Europe/Moscow	Bogoroditsk	9266178680302
US	America/Los_Angeles	Mira Mesa	5369557735151
RU	Europe/Moscow	Stupino	2863596402133
FR	Europe/Paris	Sceaux	3904694315662
BE	Europe/Brussels	Beveren	8976974476405
AF	Asia/Kabul	Sar-e Pul	0819291038865
US	America/Chicago	Ada	0850516006542
IN	Asia/Kolkata	Kalavoor	2805538955857
BG	Europe/Sofia	Aytos	5026070675882
EG	Africa/Cairo	Juhaynah	2189231133775
US	America/Chicago	Bourbonnais	8773757684299
US	America/Chicago	Evergreen Park	5813447864877
HN	America/Tegucigalpa	Olanchito	7435181990131
US	America/New_York	Cypress Hills	1748238855380
IN	Asia/Kolkata	Jashpurnagar	3975603931181
PT	Europe/Lisbon	Custoias	1697887407443
US	America/New_York	Sicklerville	5994397063869
ES	Europe/Madrid	Gandia	4931495224397
PE	America/Lima	Yunguyo	6490919636164
IR	Asia/Tehran	Shahre Jadide Andisheh	5454494200616
TH	Asia/Bangkok	Bang Ban	1513122205233
PT	Europe/Lisbon	Carnaxide	1306233701554
TZ	Africa/Dar_es_Salaam	Chanika	4088018753862
CL	America/Santiago	San Bernardo	6391737876872
US	America/Chicago	Rosemount	0105174698746
US	America/New_York	Leland	7648603802503
US	America/New_York	Kensington	8574083239227
RU	Asia/Yakutsk	Aykhal	2950520263141
MX	America/Merida	Progreso	2676756516416
MY	Asia/Kuala_Lumpur	Gua Musang	1752611759486
MQ	America/Martinique	Le Robert	5164290843749
IN	Asia/Kolkata	Talipparamba	2733151282503
BR	America/Sao_Paulo	Itaperuna	6497308261082
KE	Africa/Nairobi	Lodwar	3111390358316
US	America/Chicago	Brentwood Estates	0018104056465
MX	America/Mexico_City	Teziutlan	1192086383326
BJ	Africa/Porto-Novo	Tchaourou	5367043902834
NG	Africa/Lagos	Yenagoa	4026153455616
ES	Europe/Madrid	San Juan de Aznalfarache	5597402530501
SD	Africa/Khartoum	Ar Ruseris	6675859979698
EG	Africa/Cairo	Juhaynah	7903763874150
US	America/Los_Angeles	Bryn Mawr-Skyway	8663121420618
GB	Europe/London	Barnet	1450153697791
BY	Europe/Minsk	Vitebsk	1318491431388
JP	Asia/Tokyo	Ueno-ebisumachi	6254461742564
CN	Asia/Shanghai	Sishui	0416962941532
US	America/New_York	Toledo	2389993524471
HT	America/Port-au-Prince	Thomazeau	4206457012863
US	America/New_York	Massapequa	5273590154223
US	America/New_York	Peabody	6322529929155
NL	Europe/Amsterdam	Tongelre	9955529107642
DE	Europe/Berlin	Dahlem	6920954946091
HN	America/Tegucigalpa	Olanchito	1200913572109
MY	Asia/Kuala_Lumpur	Teluk Intan	7906889649169
MX	America/Mexico_City	Salvatierra	2960508657367
US	America/New_York	Newburgh	6998797567933
EG	Africa/Cairo	Juhaynah	7595006268590
CN	Asia/Shanghai	Ulanhot	0080493874562
TW	Asia/Taipei	Magong	3718732006272
CU	America/Havana	Corralillo	4468322710698
US	America/New_York	Bridgeport	8880731108594
JP	Asia/Tokyo	Shinshiro	4814919551180
CN	Asia/Shanghai	Xinzhou	5621788895166
SK	Europe/Bratislava	Hlohovec	8932328946017
US	America/Los_Angeles	Bothell West	4087210581983
ES	Europe/Madrid	el Camp de l'Arpa del Clot	5310147910328
DE	Europe/Berlin	Wittenau	3252205680564
US	America/New_York	West Chester	7231252321404
US	America/New_York	Punta Gorda Isles	6668977501469
PE	America/Lima	Minas de Marcona	2475233209472
IT	Europe/Rome	Roseto degli Abruzzi	7804390467169
IT	Europe/Rome	Volla	6993650461052
LY	Africa/Tripoli	Ajdabiya	1631314781683
VE	America/Caracas	Barinas	0858100223382
KZ	Asia/Qyzylorda	Kyzylorda	4009578327775
IT	Europe/Rome	Volla	8405865772512
UA	Europe/Kiev	Hlukhiv	4521828206154
DE	Europe/Berlin	Schwalmtal	3499525101229
JP	Asia/Tokyo	Toba	3085205790526
DO	America/Santo_Domingo	Santa Cruz de Barahona	3002802611726
PH	Asia/Manila	Manaoag	0964258243612
US	America/New_York	Lebanon	5161202057348
PL	Europe/Warsaw	Zgorzelec	1583661399502
BA	Europe/Sarajevo	Bijeljina	4301965530028
CN	Asia/Shanghai	Pingyi	2038479629413
JP	Asia/Tokyo	Annaka	6618090182366
US	America/New_York	Covington	9546482992149
US	America/New_York	Utica	6740248092439
IN	Asia/Kolkata	Rajaori	9257828885970
DE	Europe/Berlin	Barmbek-Nord	5762339420724
CI	Africa/Abidjan	Bonoua	3678056105320
RU	Asia/Krasnoyarsk	Sharypovo	6443026404232
BR	America/Sao_Paulo	Caldas Novas	6658486600302
HT	America/Port-au-Prince	Thomazeau	5065760945737
IN	Asia/Kolkata	Kalavoor	2958631912316
RU	Europe/Moscow	Novopavlovsk	1963646834615
US	America/Detroit	Port Huron	5661512689173
US	America/Los_Angeles	Watsonville	3201868565664
JP	Asia/Tokyo	Hakodate	4075254583827
BG	Europe/Sofia	Smolyan	2151614858391
BE	Europe/Brussels	Mouscron	4981818403718
US	America/New_York	Jersey City	9676384019764
BE	Europe/Brussels	Wevelgem	5550502052212
CN	Asia/Shanghai	Nanpiao	5078733105274
MX	America/Mexico_City	Jocotepec	0650891031272
GB	Europe/London	Leyland	4098701296439
UA	Europe/Kiev	Zvenihorodka	5523387297399
IL	Asia/Jerusalem	Ganei Tikva	3870136529082
HN	America/Tegucigalpa	Olanchito	5102849076293
IN	Asia/Kolkata	Leteri	6110749802835
US	America/New_York	Jersey City	3541752375635
UA	Europe/Kiev	Hlukhiv	5130866249185
TN	Africa/Tunis	Msaken	6287658525114
IN	Asia/Kolkata	Udumalaippettai	4772325365114
FR	Europe/Paris	Marseille 11	1739117174036
CN	Asia/Shanghai	Pucheng	2104078188849
DE	Europe/Berlin	Nidderau	7779885394247
JP	Asia/Tokyo	Shimotoda	8527811588906
IR	Asia/Tehran	Shahre Jadide Andisheh	1714354807602
EE	Europe/Tallinn	Narva	0058959944562
CN	Asia/Shanghai	Changzhi	7329066835047
GB	Europe/London	Westbury	8043535884921
UA	Europe/Zaporozhye	Svatove	4266849645109
ML	Africa/Bamako	Kati	3894783510057
CH	Europe/Zurich	Onex	1991692423170
VU	Pacific/Efate	Port-Vila	7965616081283
AU	Australia/Melbourne	Frankston South	4834889918035
DJ	Africa/Djibouti	'Ali Sabieh	7029767088475
JP	Asia/Tokyo	Ina	6016039470596
ES	Europe/Madrid	Caravaca	9876458020119
ID	Asia/Jakarta	Pekanbaru	8539355005191
US	America/New_York	Brunswick	6049529379994
US	America/Los_Angeles	Kent	3987228486410
RU	Europe/Moscow	Nizhniy Lomov	1869435474478
IN	Asia/Kolkata	Jais	1770715923220
JP	Asia/Tokyo	Toyokawa	3571404006044
AT	Europe/Vienna	Floridsdorf	3540883477003
IN	Asia/Kolkata	Barbil	8989804259338
CA	America/Toronto	Norfolk County	9426741033311
US	America/Chicago	Vestavia Hills	0852469469597
IT	Europe/Rome	Montecchio Maggiore-Alte Ceccato	6247431638035
IN	Asia/Kolkata	Dharmapuri	1026897338452
BE	Europe/Brussels	Mouscron	7437058543846
ID	Asia/Jakarta	Tebingtinggi	0922290636281
DJ	Africa/Djibouti	'Ali Sabieh	2477952882400
BR	America/Sao_Paulo	Itaperuna	7677476031901
US	America/New_York	Scotch Plains	4963090137291
RU	Europe/Moscow	Yablonovskiy	9956813557143
PT	Europe/Lisbon	Custoias	1107424547094
DE	Europe/Berlin	Verl	8775921217722
IT	Europe/Rome	Francavilla Fontana	0438465678067
RU	Europe/Moscow	Bavly	9101756993613
IT	Europe/Rome	Ragusa	5800902241571
TH	Asia/Bangkok	Thap Than	6050901402346
US	America/Los_Angeles	Visitacion Valley	9934686250477
CI	Africa/Abidjan	Lakota	2853417299981
IN	Asia/Kolkata	Tiruppuvanam	1110588178943
AT	Europe/Vienna	Sankt Peter	0120255400247
IT	Europe/Rome	Sassari	2659294442669
DE	Europe/Berlin	Halstenbek	2107148508370
RU	Asia/Yekaterinburg	Ishim	5765867339902
RU	Europe/Moscow	Arzamas	3425859016014
GB	Europe/London	East Dereham	5513424956631
GB	Europe/London	Devizes	8142171348924
JP	Asia/Tokyo	Toyokawa	5096046658065
US	America/Los_Angeles	Davis	4543195329410
JP	Asia/Tokyo	Suzaka	3039268197976
